2N3906-D,ON Semiconductor,2N3906RLRA,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRA,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRA,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRA,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRA,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906RLRA,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906RLRA,pwr_max,625
2N3906-D,ON Semiconductor,2N3906RLRA,freq_transition,250
2N3906-D,ON Semiconductor,2N3906RLRA,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906RLRA,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906RLRA,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906RLRA,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906RLRA,vce_sat_max,400
2N3906-D,ON Semiconductor,2N3906RLRAG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRAG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRAG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRAG,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRAG,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906RLRAG,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906RLRAG,pwr_max,625
2N3906-D,ON Semiconductor,2N3906RLRAG,freq_transition,250
2N3906-D,ON Semiconductor,2N3906RLRAG,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906RLRAG,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906RLRAG,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906RLRAG,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906RLRAG,vce_sat_max,400
2N3906-D,ON Semiconductor,2N3906G,polarity,PNP
2N3906-D,ON Semiconductor,2N3906G,c_current_max,200
2N3906-D,ON Semiconductor,2N3906G,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906G,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906G,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906G,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906G,pwr_max,625
2N3906-D,ON Semiconductor,2N3906G,freq_transition,250
2N3906-D,ON Semiconductor,2N3906G,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906G,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906G,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906G,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906G,vce_sat_max,400
2N3906-D,ON Semiconductor,2N3906RLRPG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRPG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRPG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRPG,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRPG,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906RLRPG,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906RLRPG,pwr_max,625
2N3906-D,ON Semiconductor,2N3906RLRPG,freq_transition,250
2N3906-D,ON Semiconductor,2N3906RLRPG,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906RLRPG,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906RLRPG,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906RLRPG,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906RLRPG,vce_sat_max,400
2N3906-D,ON Semiconductor,2N3906RL1G,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RL1G,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RL1G,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RL1G,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RL1G,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906RL1G,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906RL1G,pwr_max,625
2N3906-D,ON Semiconductor,2N3906RL1G,freq_transition,250
2N3906-D,ON Semiconductor,2N3906RL1G,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906RL1G,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906RL1G,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906RL1G,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906RL1G,vce_sat_max,400
2N3906-D,ON Semiconductor,2N3906RLRMG,polarity,PNP
2N3906-D,ON Semiconductor,2N3906RLRMG,c_current_max,200
2N3906-D,ON Semiconductor,2N3906RLRMG,ce_v_max,40
2N3906-D,ON Semiconductor,2N3906RLRMG,dc_gain_min,100
2N3906-D,ON Semiconductor,2N3906RLRMG,min_op_temp,-55
2N3906-D,ON Semiconductor,2N3906RLRMG,max_op_temp,150
2N3906-D,ON Semiconductor,2N3906RLRMG,pwr_max,625
2N3906-D,ON Semiconductor,2N3906RLRMG,freq_transition,250
2N3906-D,ON Semiconductor,2N3906RLRMG,implied_ce_v_max,1
2N3906-D,ON Semiconductor,2N3906RLRMG,implied_supply_current,10
2N3906-D,ON Semiconductor,2N3906RLRMG,implied_supply_current,50
2N3906-D,ON Semiconductor,2N3906RLRMG,implied_base_current,5
2N3906-D,ON Semiconductor,2N3906RLRMG,vce_sat_max,400
2N4123-D,ON Semiconductor,2N4124,polarity,NPN
2N4123-D,ON Semiconductor,2N4124,c_current_max,200
2N4123-D,ON Semiconductor,2N4124,ce_v_max,25
2N4123-D,ON Semiconductor,2N4124,dc_gain_min,120
2N4123-D,ON Semiconductor,2N4124,min_op_temp,-55
2N4123-D,ON Semiconductor,2N4124,max_op_temp,150
2N4123-D,ON Semiconductor,2N4124,c_current_cutoff_max,50
2N4123-D,ON Semiconductor,2N4124,pwr_max,625
2N4123-D,ON Semiconductor,2N4124,freq_transition,300
2N4123-D,ON Semiconductor,2N4124,implied_ce_v_max,1
2N4123-D,ON Semiconductor,2N4124,implied_supply_current,2
2N4123-D,ON Semiconductor,2N4124,implied_supply_current,50
2N4123-D,ON Semiconductor,2N4124,implied_base_current,5
2N4123-D,ON Semiconductor,2N4124,vce_sat_max,300
2N4123-D,ON Semiconductor,2N4124G,polarity,NPN
2N4123-D,ON Semiconductor,2N4124G,c_current_max,200
2N4123-D,ON Semiconductor,2N4124G,ce_v_max,25
2N4123-D,ON Semiconductor,2N4124G,dc_gain_min,120
2N4123-D,ON Semiconductor,2N4124G,min_op_temp,-55
2N4123-D,ON Semiconductor,2N4124G,max_op_temp,150
2N4123-D,ON Semiconductor,2N4124G,c_current_cutoff_max,50
2N4123-D,ON Semiconductor,2N4124G,pwr_max,625
2N4123-D,ON Semiconductor,2N4124G,freq_transition,300
2N4123-D,ON Semiconductor,2N4124G,implied_ce_v_max,1
2N4123-D,ON Semiconductor,2N4124G,implied_supply_current,2
2N4123-D,ON Semiconductor,2N4124G,implied_supply_current,50
2N4123-D,ON Semiconductor,2N4124G,implied_base_current,5
2N4123-D,ON Semiconductor,2N4124G,vce_sat_max,300
2N4123-D,ON Semiconductor,2N4123RLRM,polarity,NPN
2N4123-D,ON Semiconductor,2N4123RLRM,c_current_max,200
2N4123-D,ON Semiconductor,2N4123RLRM,ce_v_max,30
2N4123-D,ON Semiconductor,2N4123RLRM,dc_gain_min,50
2N4123-D,ON Semiconductor,2N4123RLRM,min_op_temp,-55
2N4123-D,ON Semiconductor,2N4123RLRM,max_op_temp,150
2N4123-D,ON Semiconductor,2N4123RLRM,c_current_cutoff_max,50
2N4123-D,ON Semiconductor,2N4123RLRM,pwr_max,625
2N4123-D,ON Semiconductor,2N4123RLRM,freq_transition,250
2N4123-D,ON Semiconductor,2N4123RLRM,implied_ce_v_max,1
2N4123-D,ON Semiconductor,2N4123RLRM,implied_supply_current,2
2N4123-D,ON Semiconductor,2N4123RLRM,implied_supply_current,50
2N4123-D,ON Semiconductor,2N4123RLRM,implied_base_current,5
2N4123-D,ON Semiconductor,2N4123RLRM,vce_sat_max,300
2N6426-D,ON Semiconductor,2N6426,polarity,NPN
2N6426-D,ON Semiconductor,2N6426,c_current_max,500
2N6426-D,ON Semiconductor,2N6426,ce_v_max,40
2N6426-D,ON Semiconductor,2N6426,dc_gain_min,30000
2N6426-D,ON Semiconductor,2N6426,min_op_temp,-55
